ID,Tweet_ID,Isi_Tweet,Date,Aplikasi,Lokasi User,Source,Topic,Sentimen,Remark
1955095865,HenkyPradana,"Henky Santhoz A- JK: Nasib Budi Mulya di Tangan Pengadilan:  Mantan Wakil Presiden Jusuf Kalla atau biasa disapa JK, me...  BOT TWEET ",11/17/2013 17:04,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Unknown Location,tweet,indonesian presidential election,0,JK
1143837609,tesgema01,"Mantan Wakil Presiden Jusuf Kalla atau biasa disapa JK, menyerahkan semua proses hukum kasus Century yang menimpa Budi Mulya.",11/17/2013 17:04,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Bandung,tweet,indonesian presidential election,0,JK
374058349,STriiz_25,"#Terkini JK: Nasib Budi Mulya di Tangan Pengadilan:  Mantan Wakil Presiden Jusuf Kalla atau biasa disapa JK, menyerahkan semua proses...",11/17/2013 17:05,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Sumedang, Jawa Barat",tweet,indonesian presidential election,0,JK
-485968619,koeztri,"rajin beriklan dan jalan2 elektabilitas #capres ARB stagnan di 19% dan tetap kesulitan kejar JKW, malah dikuntit JK dan PBS",11/17/2013 23:45,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",antara meja dan jalanan,tweet,indonesian presidential election,0,Aburizal
876738328,SamuelKoto,Apa Yang Diucapkan Kandidat Capres ARB dan Prabowo Merupakan Bahan Pelajaran Sekolah Dasar Sejak Dahulu Kala.,11/18/2013 1:04,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",,tweet,indonesian presidential election,0,Aburizal
-1145953357,TrioMacan2000,"Heuheu ""@SamuelKoto: Apa Yang Diucapkan Kandidat Capres ARB dan Prabowo Merupakan Bahan Pelajaran Sekolah Dasar Sejak Dahulu Kala.""",11/18/2013 1:55,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",Nowhere but everywhere,tweet,indonesian presidential election,0,Aburizal
-2058341276,M_Fakhruddin,"Mengulang penting RT @SamuelKoto: Apa Yang Diucapkan Kandidat Capres ARB dan Prabowo Merupakan Bahan Pelajaran SD Sejak Dahulu Kala.""",11/18/2013 1:58,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",Jakarta,tweet,indonesian presidential election,0,Aburizal
-538467703,Golkar2014,"Betul :) ""@M_Fakhruddin: Mengulang penting RT @SamuelKoto: Apa Yang Diucapkan Kandidat Capres ARB dan Prabowo Merupakan Bahan Pelajaran",11/18/2013 2:07,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Indonesia,tweet,indonesian presidential election,0,Aburizal
-1538294669,jang_babang,"RT @TrioMacan2000: Heuheu ""@SamuelKoto: Apa Yang Diucapkan Kandidat Capres ARB dan Prabowo Merupakan Bahan Pelajaran Sekolah Dasar Sejak Da",11/18/2013 2:16,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bdg,tweet,indonesian presidential election,0,Aburizal
335273105,abahunyithea,"Presiden Jokowi, Mantaaaaapppp",11/18/2013 2:48,web,,tweet,indonesian presidential election,1,Jokowi
1638406481,JaswandiSalim,@TheAdamYahya Akun ini sangat terbuka untuk diskusi Capres Jokowi.,11/18/2013 4:40,web,aryoangop@gmail.com,tweet,indonesian presidential election,0,Jokowi
-2082049815,masyithabaziad,"Whoa! Isu penyadapan makin genting. Presiden, Hatta, JK, SriMul, Widodo AS. Snowden paling bisa dah bikin berita :D *kegirangan* *hotstory*",11/18/2013 5:31,masyithabaziad,"chita. grumpy econ-biz news reporter, used to tweet a lot, now following people a lot. sb's and damn happy.",tweet,indonesian presidential election,0,Hatta
1342128737,Jaka_wing,"RT @Golkar2014: Betul :) ""@M_Fakhruddin: Mengulang penting RT @SamuelKoto: Apa Yang Diucapkan Kandidat Capres ARB dan Prabowo Merupakan Bah",11/18/2013 6:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Di Udara,tweet,indonesian presidential election,0,Aburizal
-703153662,budiroys,@SBYudhoyono wuih ada presiden jokowi..mantap..itu yg berdiri di atas mimbar sypa yah?????,11/18/2013 6:27,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Cilegon,tweet,indonesian presidential election,1,Jokowi
-789073371,tesgema01,Mantan Wakil Presiden Jusuf Kalla menduga jika penyadapan benar dilakukan kemungkinan Australia ingin mengetahui proses pergantian ke...,11/18/2013 6:43,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Bandung,tweet,indonesian presidential election,0,JK
-1197185542,Aziasto,ponsel SBY & mantan wakil presiden JK juga kena sadap ???,11/18/2013 8:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Jakarta, Indonesia",tweet,indonesian presidential election,0,JK
1146485840,joetandean,"well well. Krisis kepemerintahan memasuki tahap baru""@BBCIndonesia: JK terkejut Australia sadap Indonesia: Mantan Wakil Presiden Jusuf Kalla",11/18/2013 10:09,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Jambudvipa,tweet,indonesian presidential election,0,JK
-622754210,wigRahman,Downgrade citra Jokowi tdk perlu tjd jk konvensi didaftar figur2 dg citra publik positif scr trbuka & trjamin diusung capres jk menang knvns,11/18/2013 11:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Semarang,tweet,indonesian presidential election,0,JK
-1860798864,taufikh_07,Begitu juga dengan pemilihan presiden..dahlan iskan dan anies baswedan mrupakan calon presiden yg menarik..dibwhnya ada gita wiryawan,11/18/2013 13:52,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","?: -6.558475,106.734519",tweet,indonesian presidential election,1,Dahlan
-736080433,Presiden2014com,RT @taufikh_07: Begitu juga dengan pemilihan presiden..dahlan iskan dan anies baswedan mrupakan calon presiden yg menarik..dibwhnya ada git,11/18/2013 14:23,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,tweet,indonesian presidential election,1,Dahlan
-666163382,WimpyTwitty,@monethamrin saya sangat setuju jikalo memang nantinya Prabowo S sbagai Presiden & Jokowi sbagai Wapresnya. Indonesia akn lebih berwibawa!!!,11/19/2013 0:27,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Yogyakarta,tweet,indonesian presidential election,1,Jokowi
-840064799,Presiden2014com,RT @WimpyTwitty: @monethamrin saya sangat setuju jikalo memang nantinya Prabowo S sbagai Presiden & Jokowi sbagai Wapresnya. Indonesia akn ,11/19/2013 0:28,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,tweet,indonesian presidential election,1,Jokowi
-748156945,muhammad_arfan,"SBY disadap intel Australia, apa langkah yg diambil capres  @jokowi_do2 @aburizalbakrie @Prabowo08 @mohmahfudmd ketika jd presiden disadap?",11/19/2013 1:22,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",,tweet,indonesian presidential election,0,Jokowi
-842077900,Ricky_Nov1978,"Jokowi presiden, prabowo wapres, ahok gub dki, sby ketua mpr, mega ketua dpr,",11/19/2013 2:07,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",tangerang,tweet,indonesian presidential election,1,Prabowo
1332067613,Presiden2014com,"RT @Ricky_Nov1978: Jokowi presiden, prabowo wapres, ahok gub dki, sby ketua mpr, mega ketua dpr,",11/19/2013 2:11,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,tweet,indonesian presidential election,1,Prabowo
-1808772795,ManaloeRIO,"LHI mentri agama ("",) @Ricky_Nov1978: Jokowi presiden, prabowo wapres, ahok gub dki, sby ketua mpr, mega ketua dpr",11/19/2013 2:13,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Gonting, Sosor Butar",tweet,indonesian presidential election,1,Prabowo
463786394,Ricky_Nov1978,"""@ManaloeRIO: LHI mentri agama ("",) @Ricky_Nov1978: Jokowi presiden, prabowo wapres, ahok gub dki, sby ketua mpr, mega ketua dpr"" LHI sapa ?",11/19/2013 2:14,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",tangerang,tweet,indonesian presidential election,1,Prabowo
-2018316312,02tanggulang,"Ruhut menteri kampungan, asseek! @Ricky_Nov1978: Jokowi presiden, prabowo wapres, ahok gub dki, sby ketua mpr, mega ketua dpr,""",11/19/2013 3:17,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",somewhere around you,tweet,indonesian presidential election,-1,Prabowo
553161685,rianarizka77,"Mulai dari Wakil Presiden Boediono, kemudian mantan Wakil Presiden Jusuf Kalla ....",11/19/2013 3:20,web,,tweet,indonesian presidential election,0,JK
400285485,aliarum,"kemudian mantan Wakil Presiden Jusuf Kalla, juru bicara Kementerian Luar Negeri, Menko Polhukam dan juga Mensesneg.",11/19/2013 3:44,web,,tweet,indonesian presidential election,0,JK
-1527082366,mss_apasaja,@ac_jkw @Azcaisha @mssetiadi @pamzeppelin @indrasbatam @DI_Comm Ga nyambung ah. Foto presiden Dahlan Iskan di atas papan tulis :),11/19/2013 4:34,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",Indonesia,tweet,indonesian presidential election,0,Dahlan
-1944234599,akang_robo,"Cie cie.. Pas orba ga dapet bagian.. RT @republikaonline: Jika Jadi Presiden, Wiranto Ingin Berantas Politik Dinasti",11/19/2013 5:14,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",,tweet,indonesian presidential election,-1,Wiranto
447192210,Sejarah_Politik,"@RAsuryoputro kalo presiden jokowi, jakarta lebih cepet beres. urusan sama pusat gampang.",11/19/2013 7:51,web,,tweet,indonesian presidential election,1,Jokowi
663746136,PemiluCom,Mantan Wakil Presiden Jusuf Kalla mengaku terus memantau perkembangan politik termasuk pencapresan jelang Pemilu 2014. #PemiluInfo,11/19/2013 9:14,web,Indonesia,tweet,indonesian presidential election,0,JK
1574026001,akbobirvan,@Alvedeansyaah saya selaku presiden megawati akn mengajak perang dgn australia ... apa kah stuju mentri ku,11/19/2013 10:16,web,,tweet,indonesian presidential election,0,Megawati
95985611,SelatanSel,"2013Meski tak diusung sebagai capres, JK masih menjadi tokoh penting di dalam partai Golkar. JK sudah tak perlu partai lagi, tapi par...",11/19/2013 10:52,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,tweet,indonesian presidential election,0,JK
-1786135001,yazzabobii,Presiden Megawati punya ambisi,11/19/2013 11:29,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,tweet,indonesian presidential election,0,Megawati
-1842988316,BeritaKabar,"Ditanya Soal Capres, Dahlan Lebih Pilih Menghindar #Berita #Kabar",11/19/2013 13:40,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",,tweet,indonesian presidential election,0,Dahlan
-1130614486,renamaira,Mantan wakil presiden Jusuf Kalla (JK) sempat menyatakan bahwa saat itu SBY tengah berada di Amerika Serikat dlm rangka kunjungan kenegaraan,11/19/2013 14:14,web,"Baltimore, I'm in love :D",tweet,indonesian presidential election,0,JK
677250689,tesgema01,"Tangerang Selatan, (tvOne)Mantan Wakil Presiden Jusuf Kalla meminta pemerintah Indonesia melayangkan protes keras kepada Australia te...",11/19/2013 15:40,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Bandung,tweet,indonesian presidential election,0,JK
-1864532755,aryfrozan,"@farhatabbaslaw  & capres  jk anda trplh jd prsiden mnusia jelmaan DEVIL yg sk prkosa & cabuli kaum hawa d hkum gantung,melecehkan kaum hawa",11/19/2013 15:41,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,tweet,indonesian presidential election,-1,JK
2113622313,barawaq,"Dukung Prabowo Subianto Jadi Presiden & Jokowi jd wakilnya.Yg satu negarawan hebat , satu lagi sangat mengerti rakyat. RT ""@Presiden2014com",11/19/2013 16:03,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Bandung,tweet,indonesian presidential election,1,Jokowi
1774852216,Presiden2014com,"RT @barawaq: Dukung Prabowo Subianto Jadi Presiden & Jokowi jd wakilnya.Yg satu negarawan hebat , satu lagi sangat mengerti rakyat. RT ""@Pr",11/19/2013 16:18,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,tweet,indonesian presidential election,1,Jokowi
596739160,RustamIbrahim,"6. Jadi untuk maju Capres, Prabowo/Gerindra masih butuh dukungan partai2 lain, yang bisa saja tidak diperoleh @fadjroeL",11/20/2013 0:00,web,Jakarta,tweet,indonesian presidential election,0,Prabowo
1060290680,mursidaadis,@yusufkalla kalau bisa p yusuf kalla bisa mencalonkan presiden joko widodo wakilnya Insyah Allah Rakyat akan mendukung pemerintahan jd aman,11/20/2013 0:42,web,,tweet,indonesian presidential election,1,Jokowi
-2043081717,eben_heizers,"RT @RustamIbrahim: 6. Jadi untuk maju Capres, Prabowo/Gerindra masih butuh dukungan partai2 lain, yang bisa saja tidak diperoleh @fadjroeL",11/20/2013 0:50,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Tanjung Priok,tweet,indonesian presidential election,0,Prabowo
-151954934,SatrioWijamukti,Insya Allah Presiden 2014 - 2018 Megawati Soekarno Putri dan Wakil Presiden Jokowi,11/20/2013 3:48,web,,tweet,indonesian presidential election,1,Jokowi
848577302,PriaMakassar,"SBY kan presiden, Megawati mantan presiden. pertanyannya,  kapan mereka jadian?",11/20/2013 6:07,"<a href=""http://www.writelonger.com"" rel=""nofollow"">Write Longer</a>",Terkadang tepat Di hadapanmu,tweet,indonesian presidential election,0,Megawati
829837470,Colorsfm,Jusuf Kalla kaget dgn kabar bhw korban penyadapan tak hnya Presiden SBY.Ttp mantan wakil presiden JK  jg dikabarkan disadap pem Australia,11/20/2013 6:36,web,"?: -7.3036512,112.7401882",tweet,indonesian presidential election,0,JK
315798380,diketikcom,"Sudah jadi mantan presiden, Megawati: Pacaran saja belum, kok sudah jadi mantan.",11/20/2013 6:52,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",indonesia,tweet,indonesian presidential election,0,Megawati
1695223641,YKurniawatii,"RT @diketikcom: Sudah jadi mantan presiden, Megawati: Pacaran saja belum, kok sudah jadi mantan.",11/20/2013 7:28,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",on the way ke hatimu~ ?,tweet,indonesian presidential election,0,Megawati
819394171,tesgema01,Mantan Wakil Presiden Jusuf Kalla memastikan akan hadir memenuhi panggilan Komisi Pemberantasan Korupsi untuk dimintai keterangannya ...,11/20/2013 12:16,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Bandung,tweet,indonesian presidential election,0,JK
1356433034,asepzoe_,"Gara SBY kali ya skrng pada disingkat-singkat nama capres. ARB lah, WIN-HT lah, GW lah, KNTL lah, MMK lah, JMBT lah..",11/20/2013 12:17,web,Living In A Footsteps,tweet,indonesian presidential election,0,Aburizal
457119007,VictorWayne_x3,JK pastikan penuhi panggilan KPK: Mantan Wakil Presiden Jusuf Kalla memastikan akan hadir memenuhi panggilan Komisi Pemberantasan Kor...,11/20/2013 12:23,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,tweet,indonesian presidential election,0,JK
1197804320,eduard28391086,@Edhie_Baskoro : beberapa waktu kemudian pd tahun 2002.bapak sy dipanggil kembali oleh ibu presiden megawati.sewaktu menduduki jabatan baru.,11/20/2013 12:26,web,LOKASI HARTA KARUN,tweet,indonesian presidential election,0,Megawati
-794947738,SaysFun,"JK: Kalau Rektor Tak Berilmu, Bagaimana Mahasiswanya?: Mantan Wakil Presiden Jusuf Kalla menjadi pembicara saat 'Dialog  Kebangsaan d...",11/20/2013 12:31,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Jogjakarta,tweet,indonesian presidential election,0,JK
-1166367094,eduard28391086,@jr_saragih : beberapa waktu kemudian pd tahun 2002.bapak sy dipanggil kembali oleh ibu presiden megawati.sewaktu menduduki jabatan,11/20/2013 12:42,web,LOKASI HARTA KARUN,tweet,indonesian presidential election,0,Megawati
-1570416768,otonggtongg,"Diperiksa terkait apa si ? ""@KPKwatch_RI: [Korupsi Info] Besok, KPK Periksa Mantan Wakil Presiden Jusuf Kalla @triomacan2000""",11/20/2013 13:43,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","?: -6.207988,106.861365",tweet,indonesian presidential election,0,JK
941742337,WimpyTwitty,"Jika 2014 Prabowo S jd Presiden & Jokowi jd Wakil Presidennya, maka keduanya akn jd pasangan yg sempurna untuk memimpin masa depan Indonesia",11/20/2013 14:07,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Yogyakarta,tweet,indonesian presidential election,1,Jokowi
2053946399,Presiden2014com,"RT @WimpyTwitty: Jika 2014 Prabowo S jd Presiden & Jokowi jd Wakil Presidennya, maka keduanya akn jd pasangan yg sempurna untuk memimpin ma",11/20/2013 14:11,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,tweet,indonesian presidential election,1,Jokowi
-1972144739,deddysitorus,"Wakakak, jgn becanda ahhh. Itu kaya Messi disuruh jd penjaga gawang, kapan bikin gol?  ""@WimpyTwitty  Prabowo  jd Presiden & Jokowi jd Wakil",11/20/2013 14:20,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jakarta, Indonesia",tweet,indonesian presidential election,-1,Jokowi
-1317055800,Nowisaid,Shooccckk!! Buka jendela langsung di liatin bpak capres wiranto beserta cawapres nyaaa~,11/20/2013 14:34,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Depok Baru, Indonesia",tweet,indonesian presidential election,0,Wiranto
394284658,samirahsyahreza,"Gitu aja shock..gmna klo ak liatin kamu RT""@Nowisaid: Shooccckk!! Buka jendela langsung di liatin bpak capres wiranto beserta cawapres nyaa""",11/20/2013 14:37,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Indonesia,Malang,Jakarta",tweet,indonesian presidential election,0,Wiranto
1666495398,ariefkamloed,Salewat kawas capres ARB@Onesjhones @VikzOpicc @ochol26 @OfficialALSyah @ardhianmelodic,11/20/2013 14:50,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Banjar,tweet,indonesian presidential election,0,Aburizal
1717792779,ac_jkw,"RT @deddysitorus: Wakakak, jgn becanda ahhh. Itu kaya Messi disuruh jd penjaga gawang, kapan bikin gol?  ""@WimpyTwitty  Prabowo  jd Preside",11/20/2013 14:53,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>",,tweet,indonesian presidential election,-1,Jokowi
410289509,VictorWayne_x3,JK nilai penarikan dubes masih tindakan ringan: Mantan Wakil Presiden Jusuf Kalla mengatakan kebijakan pemerintah melakukan penarikan...,11/20/2013 15:01,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,tweet,indonesian presidential election,0,JK
131258028,OfficialALSyah,Waahah pilih urg taun 2014 heeh :D RT @ariefkamloed Salewat kawas capres ARB@Onesjhones @VikzOpicc @ochol26 @OfficialALSyah @ardhianmelodic,11/20/2013 15:35,"<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon for Android PRO</a>",indonesia,tweet,indonesian presidential election,0,Aburizal
